51 0 AP8905010225 0
51 0 AP8905010272 0
51 0 AP8905020260 0
51 0 AP8905030279 0
51 0 AP8905030307 0
51 0 AP8905050092 0
51 0 AP8905100260 0
51 0 AP8905180275 0
51 0 AP8905200011 1
51 0 AP8905210093 0
51 0 AP8905230018 0
51 0 AP8905230141 0
51 0 AP8905230235 0
51 0 AP8905240272 0
51 0 AP8905260221 0
51 0 AP8905260222 1
51 0 AP8906040055 0
51 0 AP8906060198 0
51 0 AP8906080149 0
51 0 AP8906080253 0
51 0 AP8906120290 0
51 0 AP8906130271 0
51 0 AP8906210233 0
51 0 AP8906220312 0
51 0 AP8906290275 0
51 0 AP8906300114 0
51 0 AP8907050195 0
51 0 AP8907050196 1
51 0 AP8907070209 0
51 0 AP8907080097 0
51 0 AP8907120120 0
51 0 AP8907160011 0
51 0 AP8907210245 0
51 0 AP8907270268 0
51 0 AP8907310272 0
51 0 AP8908020211 0
51 0 AP8908160147 0
51 0 AP8908160187 0
51 0 AP8908160263 0
51 0 AP8908170223 0
51 0 AP8908170225 0
51 0 AP8908300228 0
51 0 AP8909060248 0
51 0 AP8909060284 1
51 0 AP8909070273 0
51 0 AP8909080222 1
51 0 AP8909130264 0
51 0 AP8909210135 0
51 0 AP8910020334 0
51 0 AP8910060222 1
51 0 AP8910100258 0
51 0 AP8910110181 0
51 0 AP8910110255 0
51 0 AP8910110257 0
51 0 AP8910170091 0
51 0 AP8910240145 0
51 0 AP8910240197 0
51 0 AP8910270233 0
51 0 AP8910300124 0
51 0 AP8911010042 0
51 0 AP8911010286 0
51 0 AP8911150284 0
51 0 AP8911170154 0
51 0 AP8911170213 0
51 0 AP8911170214 0
51 0 AP8911220136 0
51 0 AP8911230040 0
51 0 AP8911260082 0
51 0 AP8912040277 0
51 0 AP8912080192 0
51 0 AP8912120194 0
51 0 AP8912140204 0
51 0 AP8912150260 0
51 0 AP8912210274 0
51 0 AP8912250071 0
51 0 DOE1070319 0
51 0 DOE1110989 0
51 0 DOE1120541 0
51 0 DOE1241134 0
51 0 DOE1361312 0
51 0 DOE1420912 0
51 0 DOE1440149 0
51 0 DOE1561106 0
51 0 DOE1561107 0
51 0 DOE1580760 0
51 0 DOE1730215 0
51 0 DOE1730945 0
51 0 DOE1740602 0
51 0 DOE1850801 0
51 0 DOE1930081 0
51 0 DOE1930201 0
51 0 DOE1930202 0
51 0 DOE1930203 0
51 0 DOE1930204 0
51 0 DOE1930205 0
51 0 DOE1930206 0
51 0 DOE1930208 0
51 0 DOE1930209 0
51 0 DOE1930210 0
51 0 DOE1930211 0
51 0 DOE1930212 0
51 0 DOE2100413 0
51 0 DOE2300049 0
51 0 DOE2400331 0
51 0 DOE2420724 0
51 0 DOE2430557 0
51 0 DOE2660998 0
51 0 DOE2670048 0
51 0 DOE2771159 0
51 0 DOE2771303 0
51 0 DOE2780493 0
51 0 DOE2820563 0
51 0 DOE2821221 0
51 0 FR8810060002 0
51 0 FR8810200158 0
51 0 FR8810210045 0
51 0 FR8810240103 0
51 0 FR8810240107 0
51 0 FR8810240194 0
51 0 FR8810250145 0
51 0 FR881050023 0
51 0 FR8811080031 0
51 0 FR8811100006 0
51 0 FR8811100018 0
51 0 FR8811210142 0
51 0 FR881140012 0
51 0 FR881140027 0
51 0 FR881210005 0
51 0 FR881210129 0
51 0 FR882080014 0
51 0 FR882110266 0
51 0 FR882120025 0
51 0 FR882120096 0
51 0 FR885030011 0
51 0 FR885110168 0
51 0 FR885130158 0
51 0 FR885140001 0
51 0 FR886070029 0
51 0 FR886080107 0
51 0 FR887110001 0
51 0 FR887190056 0
51 0 FR887270127 0
51 0 FR888180126 0
51 0 FR888290137 0
51 0 FR888300137 0
51 0 FR888310032 0
51 0 FR888310033 0
51 0 FR888310034 0
51 0 FR889070036 0
51 0 FR889140018 0
51 0 FR889260028 0
51 0 FR889260131 0
51 0 FR889290018 0
51 0 FR8910030114 0
51 0 FR8910110020 0
51 0 FR8910110112 0
51 0 FR8910120048 0
51 0 FR8910160003 0
51 0 FR8910250013 0
51 0 FR8910250014 0
51 0 FR8910250023 0
51 0 FR8910250024 0
51 0 FR8910250108 0
51 0 FR8910260003 0
51 0 FR8910270002 0
51 0 FR8910270029 0
51 0 FR8910270136 0
51 0 FR8910310009 0
51 0 FR8910310017 0
51 0 FR891040046 0
51 0 FR891040048 0
51 0 FR891040110 0
51 0 FR891060097 0
51 0 FR891080048 0
51 0 FR891080049 0
51 0 FR891080119 0
51 0 FR8911030032 0
51 0 FR8911030054 0
51 0 FR8911030144 0
51 0 FR8911060029 0
51 0 FR8911090026 0
51 0 FR8911090027 0
51 0 FR891110038 0
51 0 FR891110039 0
51 0 FR891110048 0
51 0 FR8911130025 0
51 0 FR8911130110 0
51 0 FR891120120 0
51 0 FR8911240015 0
51 0 FR8911280068 0
51 0 FR891130061 0
51 0 FR891130160 0
51 0 FR891170108 0
51 0 FR891170141 0
51 0 FR891180030 0
51 0 FR891180091 0
51 0 FR891180098 0
51 0 FR891190003 0
51 0 FR891190041 0
51 0 FR891240055 0
51 0 FR891260172 0
51 0 FR891270025 0
51 0 FR891270119 0
51 0 FR891270138 0
51 0 FR891300036 0
51 0 FR891310008 0
51 0 FR891310009 0
51 0 FR891310010 0
51 0 FR891310137 0
51 0 FR891310157 0
51 0 FR891310158 0
51 0 FR892010006 0
51 0 FR892010013 0
51 0 FR892010018 0
51 0 FR892010027 0
51 0 FR892010072 0
51 0 FR892010124 0
51 0 FR892030122 0
51 0 FR892060101 0
51 0 FR892080036 0
51 0 FR892090007 0
51 0 FR892100027 0
51 0 FR892130138 0
51 0 FR892160118 0
51 0 FR892170020 0
51 0 FR893020063 0
51 0 FR893070133 0
51 0 FR893100019 0
51 0 FR893100094 0
51 0 FR893130004 0
51 0 FR893130041 0
51 0 FR893130053 0
51 0 FR893130148 0
51 0 FR893170070 0
51 0 FR893170168 0
51 0 FR893210007 0
51 0 FR893220018 0
51 0 FR893220126 0
51 0 FR893230050 0
51 0 FR893230085 0
51 0 FR893270045 0
51 0 FR893270113 0
51 0 FR893270127 0
51 0 FR893290028 0
51 0 FR893290033 0
51 0 FR893300033 0
51 0 FR893300034 0
51 0 FR893300035 0
51 0 FR893310051 0
51 0 FR893310093 0
51 0 FR893310137 0
51 0 FR893310173 0
51 0 FR894030017 0
51 0 FR894030098 0
51 0 FR894040028 0
51 0 FR894050121 0
51 0 FR894060031 0
51 0 FR894060032 0
51 0 FR894100046 0
51 0 FR894100047 0
51 0 FR894120044 0
51 0 FR894120045 0
51 0 FR894140015 0
51 0 FR894180037 0
51 0 FR894180046 0
51 0 FR894180047 0
51 0 FR894180048 0
51 0 FR894180049 0
51 0 FR894180050 0
51 0 FR894180128 0
51 0 FR894190002 0
51 0 FR894190115 0
51 0 FR894200103 0
51 0 FR894200110 0
51 0 FR894210106 0
51 0 FR894240021 0
51 0 FR894270031 0
51 0 FR894270032 0
51 0 FR894280118 0
51 0 FR895010071 0
51 0 FR895010168 0
51 0 FR895020043 0
51 0 FR895030023 0
51 0 FR895030024 0
51 0 FR895030025 0
51 0 FR895030089 0
51 0 FR895030096 0
51 0 FR895030098 0
51 0 FR895030099 0
51 0 FR895050054 0
51 0 FR895080009 0
51 0 FR895080031 0
51 0 FR895080032 0
51 0 FR895080066 0
51 0 FR895080067 0
51 0 FR895080068 0
51 0 FR895090045 0
51 0 FR895090046 0
51 0 FR895090143 0
51 0 FR895100119 0
51 0 FR895100148 0
51 0 FR895110025 0
51 0 FR895110032 0
51 0 FR895110056 0
51 0 FR895150064 0
51 0 FR895160105 0
51 0 FR895180042 0
51 0 FR895180073 0
51 0 FR895230017 0
51 0 FR895230024 0
51 0 FR895230059 0
51 0 FR895230065 0
51 0 FR895240008 0
51 0 FR895240035 0
51 0 FR895240058 0
51 0 FR895300159 0
51 0 FR895310117 0
51 0 FR895310118 0
51 0 FR896020028 0
51 0 FR896020148 0
51 0 FR896050106 0
51 0 FR896070095 1
51 0 FR896070120 0
51 0 FR896090008 0
51 0 FR896090169 0
51 0 FR896130040 0
51 0 FR896140035 0
51 0 FR896140036 0
51 0 FR896190054 0
51 0 FR896210120 0
51 0 FR896280042 0
51 0 FR896280120 0
51 0 FR896300150 0
51 0 FR897060016 0
51 0 FR897060026 0
51 0 FR897100015 0
51 0 FR897120255 0
51 0 FR897120256 0
51 0 FR897120257 0
51 0 FR897120333 0
51 0 FR897120369 0
51 0 FR897130036 0
51 0 FR897130113 0
51 0 FR897190130 0
51 0 FR897240052 0
51 0 FR897240127 0
51 0 FR897250005 0
51 0 FR897260026 0
51 0 FR897260027 0
51 0 FR897260028 0
51 0 FR897260118 0
51 0 FR897280126 0
51 0 FR897310095 0
51 0 FR898010052 0
51 0 FR898030039 0
51 0 FR898070034 0
51 0 FR898160052 0
51 0 FR898170008 0
51 0 FR898180030 0
51 0 FR898220035 0
51 0 FR898220125 0
51 0 FR899250019 0
51 0 FR899250067 0
51 0 FR899260026 0
51 0 FR899260027 0
51 0 FR899260028 0
51 0 FR899260127 0
51 0 FR899290032 0
51 0 WSJ8612030077 0
51 0 WSJ8612040160 0
51 0 WSJ8612040167 0
51 0 WSJ8612090043 0
51 0 WSJ8612090128 0
51 0 WSJ8612100015 0
51 0 WSJ8612100078 1
51 0 WSJ8612110052 0
51 0 WSJ8612110069 1
51 0 WSJ8612150050 0
51 0 WSJ8612150068 0
51 0 WSJ8612160101 0
51 0 WSJ8612180063 0
51 0 WSJ8612190104 0
51 0 WSJ8612220012 0
51 0 WSJ8612220013 1
51 0 WSJ8612290005 0
51 0 WSJ8612290011 0
51 0 WSJ8612290012 0
51 0 WSJ8612290041 0
51 0 WSJ8612300009 0
51 0 WSJ8612300012 0
51 0 WSJ8612300013 0
51 0 WSJ8612300039 0
51 0 WSJ8612300155 0
51 0 WSJ8612310001 0
51 0 WSJ8612310014 0
51 0 WSJ8612310031 0
51 0 WSJ8701020119 0
51 0 WSJ8701050052 0
51 0 WSJ8701070016 0
51 0 WSJ8701090119 0
51 0 WSJ8701120029 0
51 0 WSJ8701130118 0
51 0 WSJ8701140003 0
51 0 WSJ8701140004 0
51 0 WSJ8701140013 0
51 0 WSJ8701150154 0
51 0 WSJ8701160002 0
51 0 WSJ8701160087 0
51 0 WSJ8701160137 0
51 0 WSJ8701190037 0
51 0 WSJ8701200096 0
51 0 WSJ8701210049 0
51 0 WSJ8701210109 0
51 0 WSJ8701210110 0
51 0 WSJ8701210150 0
51 0 WSJ8701210151 1
51 0 WSJ8701220066 0
51 0 WSJ8701220108 0
51 0 WSJ8701230141 0
51 0 WSJ8701230170 0
51 0 WSJ8701280090 0
51 0 WSJ8701280091 1
51 0 WSJ8701280125 0
51 0 WSJ8701300066 0
51 0 WSJ8701300085 0
51 0 WSJ8702020081 0
51 0 WSJ8702020097 0
51 0 WSJ8702030023 0
51 0 WSJ8702030024 1
51 0 WSJ8702040010 0
51 0 WSJ8702040011 1
51 0 WSJ8702100040 0
51 0 WSJ8702100082 0
51 0 WSJ8702130027 0
51 0 WSJ8702170070 0
51 0 WSJ8702170071 1
51 0 WSJ8702170079 0
51 0 WSJ8702190099 0
51 0 WSJ8702190161 0
51 0 WSJ8703020053 0
51 0 WSJ8703020147 0
51 0 WSJ8703030011 0
51 0 WSJ8703030148 0
51 0 WSJ8703040010 0
51 0 WSJ8703040089 0
51 0 WSJ8703040090 0
51 0 WSJ8703090002 0
51 0 WSJ8703090100 0
51 0 WSJ8703090101 0
51 0 WSJ8703090139 0
51 0 WSJ8703100164 0
51 0 WSJ8703110033 0
51 0 WSJ8703110034 0
51 0 WSJ8703110111 0
51 0 WSJ8703120008 0
51 0 WSJ8703120026 0
51 0 WSJ8703130006 0
51 0 WSJ8703130037 0
51 0 WSJ8703130073 0
51 0 WSJ8703130081 0
51 0 WSJ8703160008 0
51 0 WSJ8703160067 0
51 0 WSJ8703160068 1
51 0 WSJ8703160087 0
51 0 WSJ8703190001 0
51 0 WSJ8703200003 0
51 0 WSJ8703200089 0
51 0 WSJ8703230045 0
51 0 WSJ8703230137 0
51 0 WSJ8703250031 0
51 0 WSJ8703250085 0
51 0 WSJ8703260018 0
51 0 WSJ8703270041 0
51 0 WSJ8703270046 0
51 0 WSJ8703270052 0
51 0 WSJ8703270076 0
51 0 WSJ8703300014 0
51 0 WSJ8703300017 0
51 0 WSJ8703300018 0
51 0 WSJ8704030100 0
51 0 WSJ8704060005 0
51 0 WSJ8704060082 0
51 0 WSJ8704060083 1
51 0 WSJ8704060097 0
51 0 WSJ8704070090 0
51 0 WSJ8704070091 0
51 0 WSJ8704080129 0
51 0 WSJ8704090169 0
51 0 WSJ8704130048 0
51 0 WSJ8704150107 0
51 0 WSJ8704160147 0
51 0 WSJ8704200006 0
51 0 WSJ8704240200 0
51 0 WSJ8704270032 0
51 0 WSJ8704290004 0
51 0 WSJ8704290146 0
51 0 WSJ8704290156 0
51 0 WSJ8704290157 1
51 0 WSJ8704300030 0
51 0 WSJ8705010101 0
51 0 WSJ8705040153 0
51 0 WSJ8705110003 1
51 0 WSJ8705120048 0
51 0 WSJ8705120111 0
51 0 WSJ8705130004 0
51 0 WSJ8705130009 0
51 0 WSJ8705130116 1
51 0 WSJ8705140042 0
51 0 WSJ8705140071 0
51 0 WSJ8705140072 1
51 0 WSJ8705150036 0
51 0 WSJ8705150037 0
51 0 WSJ8705150086 0
51 0 WSJ8705150148 0
51 0 WSJ8705150149 1
51 0 WSJ8705190002 0
51 0 WSJ8705200048 0
51 0 WSJ8705200049 1
51 0 WSJ8705220096 0
51 0 WSJ8705260054 0
51 0 WSJ8705260139 0
51 0 WSJ8705260179 0
51 0 WSJ8706010132 0
51 0 WSJ8706030005 0
51 0 WSJ8706030064 0
51 0 WSJ8706040020 0
51 0 WSJ8706040021 1
51 0 WSJ8706040023 0
51 0 WSJ8706040083 0
51 0 WSJ8706040132 0
51 0 WSJ8706040133 1
51 0 WSJ8706080138 0
51 0 WSJ8706090041 0
51 0 WSJ8706100037 0
51 0 WSJ8706100038 0
51 0 WSJ8706190064 0
51 0 WSJ8706190084 0
51 0 WSJ8706220159 0
51 0 WSJ8706260013 1
51 0 WSJ8706290063 0
51 0 WSJ8706290132 0
51 0 WSJ8707010009 0
51 0 WSJ8707010039 0
51 0 WSJ8707030176 0
51 0 WSJ8707070028 0
51 0 WSJ8707070050 0
51 0 WSJ8707080147 0
51 0 WSJ8707100054 1
51 0 WSJ8707100107 0
51 0 WSJ8707170047 0
51 0 WSJ8707200094 0
51 0 WSJ8707220070 0
51 0 WSJ8707230143 0
51 0 WSJ8707270008 0
51 0 WSJ8707270010 1
51 0 WSJ8707290021 0
51 0 WSJ8707290043 0
51 0 WSJ8707290045 0
51 0 WSJ8708040071 0
51 0 WSJ8708040106 0
51 0 WSJ8708040132 0
51 0 WSJ8708060018 0
51 0 WSJ8708070086 1
51 0 WSJ8708170038 1
51 0 WSJ8708210011 0
51 0 WSJ8708240063 0
51 0 WSJ8708250112 0
51 0 WSJ8708260110 0
51 0 WSJ8709010092 0
51 0 WSJ8709020003 0
51 0 WSJ8709020004 1
51 0 WSJ8709020019 0
51 0 WSJ8709040099 0
51 0 WSJ8709100136 0
51 0 WSJ8709110081 0
51 0 WSJ8709160124 0
51 0 WSJ8709160134 0
51 0 WSJ8709220148 0
51 0 WSJ8709300066 0
51 0 WSJ8709300098 0
51 0 WSJ8710050038 0
51 0 WSJ8710060150 0
51 0 WSJ8710080148 0
51 0 WSJ8710120047 0
51 0 WSJ8710120049 1
51 0 WSJ8710120070 0
51 0 WSJ8710150097 0
51 0 WSJ8710220090 0
51 0 WSJ8710280092 0
51 0 WSJ8710280094 1
51 0 WSJ8711020076 0
51 0 WSJ8711030154 0
51 0 WSJ8711040026 0
51 0 WSJ8711090136 0
51 0 WSJ8711160108 0
51 0 WSJ8711180090 0
51 0 WSJ8711190011 0
51 0 WSJ8711190142 0
51 0 WSJ8711200025 0
51 0 WSJ8711240089 1
51 0 WSJ8711300005 0
51 0 WSJ8712020072 0
51 0 WSJ8712040011 0
51 0 WSJ8712040041 0
51 0 WSJ8712070008 0
51 0 WSJ8712100091 0
51 0 WSJ8712100138 0
51 0 WSJ8712100139 1
51 0 WSJ8712100160 0
51 0 WSJ8712110050 0
51 0 WSJ8712140130 0
51 0 WSJ8712140131 1
51 0 WSJ8712160111 0
51 0 WSJ8712170007 0
51 0 WSJ8712170056 0
51 0 WSJ8712180125 0
51 0 WSJ8712180126 1
51 0 WSJ8712210003 0
51 0 WSJ8712210126 0
51 0 WSJ8712220001 0
51 0 WSJ8712230064 0
51 0 WSJ8712290075 0
51 0 WSJ8712310020 0
51 0 WSJ8712310021 1
51 0 WSJ8801040154 0
51 0 WSJ8801060024 0
51 0 WSJ8801060072 0
51 0 WSJ8801070184 0
51 0 WSJ8801110062 0
51 0 WSJ8801110113 0
51 0 WSJ8801120098 0
51 0 WSJ8801120102 1
51 0 WSJ8801190110 0
51 0 WSJ8801200186 0
51 0 WSJ8801260147 0
51 0 WSJ8801260151 0
51 0 WSJ8801290160 0
51 0 WSJ8801290164 1
51 0 WSJ8802010075 0
51 0 WSJ8802010079 1
51 0 WSJ8802010109 0
51 0 WSJ8802010120 0
51 0 WSJ8802030062 0
51 0 WSJ8802030128 0
51 0 WSJ8802040005 0
51 0 WSJ8802050129 0
51 0 WSJ8802090123 0
51 0 WSJ8802100024 1
51 0 WSJ8802120035 0
51 0 WSJ8802170138 0
51 0 WSJ8802190144 0
51 0 WSJ8802230066 0
51 0 WSJ8802240103 0
51 0 WSJ8803020053 0
51 0 WSJ8803070042 0
51 0 WSJ8803150165 0
51 0 WSJ8803150169 1
51 0 WSJ8803180010 0
51 0 WSJ8803180104 0
51 0 WSJ8803210041 0
51 0 WSJ8803210045 1
51 0 WSJ8803230065 0
51 0 WSJ8803240003 0
51 0 WSJ8803240006 0
51 0 WSJ8803240131 0
51 0 WSJ8804010039 0
51 0 WSJ8804010043 1
51 0 WSJ8804070018 0
51 0 WSJ8804110044 1
51 0 WSJ8804130024 0
51 0 WSJ8804130116 0
51 0 WSJ8804130120 1
51 0 WSJ8804130135 0
51 0 WSJ8804140124 0
51 0 WSJ8804200080 0
51 0 WSJ8804220023 0
51 0 WSJ8804220156 0
51 0 WSJ8804260056 0
51 0 WSJ8804270159 0
51 0 WSJ8804270176 0
51 0 WSJ8804270207 0
51 0 WSJ8804280001 0
51 0 WSJ8805020079 0
51 0 WSJ8805020083 0
51 0 WSJ8805030114 0
51 0 WSJ8805030118 0
51 0 WSJ8805040001 0
51 0 WSJ8805050009 0
51 0 WSJ8805060180 0
51 0 WSJ8805090001 0
51 0 WSJ8805100081 0
51 0 WSJ8805100099 0
51 0 WSJ8805130096 1
51 0 WSJ8805130109 1
51 0 WSJ8805160088 1
51 0 WSJ8805170014 0
51 0 WSJ8805170074 0
51 0 WSJ8805170079 0
51 0 WSJ8805190080 0
51 0 WSJ8805190110 0
51 0 WSJ8805200052 0
51 0 WSJ8805200067 0
51 0 WSJ8805200087 0
51 0 WSJ8805200091 1
51 0 WSJ8805230110 0
51 0 WSJ8805230158 0
51 0 WSJ8805250082 1
51 0 WSJ8805260109 0
51 0 WSJ8805260116 0
51 0 WSJ8805270040 0
51 0 WSJ8805270091 0
51 0 WSJ8805310065 0
51 0 WSJ8805310071 1
51 0 WSJ8806010149 0
51 0 WSJ8806130152 0
51 0 WSJ8806170145 0
51 0 WSJ8806200098 0
51 0 WSJ8806200116 1
51 0 WSJ8806220156 0
51 0 WSJ8806220159 1
51 0 WSJ8806240001 0
51 0 WSJ8806270022 1
51 0 WSJ8806270113 0
51 0 WSJ8806280044 1
51 0 WSJ8806290067 0
51 0 WSJ8806290094 0
51 0 WSJ8806300104 0
51 0 WSJ8806300124 0
51 0 WSJ8807060090 0
51 0 WSJ8807070098 1
51 0 WSJ8807070132 0
51 0 WSJ8807080102 0
51 0 WSJ8807080184 1
51 0 WSJ8807120021 0
51 0 WSJ8807140053 0
51 0 WSJ8807150130 0
51 0 WSJ8807200032 0
51 0 WSJ8807200062 0
51 0 WSJ8807210009 0
51 0 WSJ8807210035 0
51 0 WSJ8807210088 0
51 0 WSJ8807220163 0
51 0 WSJ8807250075 0
51 0 WSJ8807270052 0
51 0 WSJ8807270156 0
51 0 WSJ8807280039 0
51 0 WSJ8808010015 0
51 0 WSJ8808010068 0
51 0 WSJ8808010091 1
51 0 WSJ8808040042 0
51 0 WSJ8808040044 1
51 0 WSJ8808040060 0
51 0 WSJ8808040162 1
51 0 WSJ8808050140 0
51 0 WSJ8808120081 0
51 0 WSJ8808120141 0
51 0 WSJ8808180074 1
51 0 WSJ8808250131 0
51 0 WSJ8808260060 0
51 0 WSJ8808310042 0
51 0 WSJ8809010081 0
51 0 WSJ8809070090 1
51 0 WSJ8809070111 0
51 0 WSJ8809120129 0
51 0 WSJ8809140029 0
51 0 WSJ8809150084 0
51 0 WSJ8809190034 0
51 0 WSJ8809190084 0
51 0 WSJ8809230050 0
51 0 WSJ8809260081 0
51 0 WSJ8809260083 1
51 0 WSJ8809260093 0
51 0 WSJ8809280005 0
51 0 WSJ8809280075 0
51 0 WSJ8809280193 0
51 0 WSJ8809290101 0
51 0 WSJ8809300169 0
51 0 WSJ8809300202 0
51 0 WSJ8810030171 0
51 0 WSJ8810030173 0
51 0 WSJ8810040179 0
51 0 WSJ8810040181 0
51 0 WSJ8810100087 0
51 0 WSJ8810120055 0
51 0 WSJ8810130099 0
51 0 WSJ8810240133 0
51 0 WSJ8810250085 0
51 0 WSJ8810260045 1
51 0 WSJ8810310101 0
51 0 WSJ8811020103 0
51 0 WSJ8811080098 0
51 0 WSJ8811080119 1
51 0 WSJ8811090119 0
51 0 WSJ8907260168 0
51 0 WSJ8907280140 0
51 0 WSJ8907310057 0
51 0 WSJ8908010067 0
51 0 WSJ8908010092 0
51 0 WSJ8908030009 0
51 0 WSJ8908030117 0
51 0 WSJ8908040094 0
51 0 WSJ8908040098 0
51 0 WSJ8908100099 0
51 0 WSJ8908100103 1
51 0 WSJ8908100160 0
51 0 WSJ8908110009 0
51 0 WSJ8908110142 0
51 0 WSJ8908140059 0
51 0 WSJ8908140101 0
51 0 WSJ8908170015 0
51 0 WSJ8908180129 0
51 0 WSJ8908180151 0
51 0 WSJ8908210112 0
51 0 WSJ8908300069 0
51 0 WSJ8908310048 0
51 0 WSJ8908310089 0
51 0 WSJ8909010049 0
51 0 WSJ8909070002 0
51 0 WSJ8909120054 0
51 0 WSJ8909130001 0
51 0 WSJ8909130005 0
51 0 WSJ8909150033 0
51 0 WSJ8909150155 1
51 0 WSJ8909150161 0
51 0 WSJ8909180018 0
51 0 WSJ8909200143 0
51 0 WSJ8909220144 0
51 0 WSJ8909220164 0
51 0 WSJ8909270097 0
51 0 WSJ8909280023 0
51 0 WSJ8909280027 0
51 0 WSJ8909280041 0
51 0 WSJ8909290077 0
51 0 WSJ8910020041 0
51 0 WSJ8910030010 0
51 0 WSJ8910060128 0
51 0 WSJ8910100117 0
51 0 WSJ8910110007 0
51 0 WSJ8910110011 0
51 0 WSJ8910110034 0
51 0 WSJ8910110038 1
51 0 WSJ8910110103 0
51 0 WSJ8910130049 0
51 0 WSJ8910160102 0
51 0 WSJ8910230126 0
51 0 WSJ8910230127 0
51 0 WSJ8910270107 0
51 0 WSJ9004020023 0
51 0 WSJ9004020191 0
51 0 WSJ9004040147 0
51 0 WSJ9004050139 0
51 0 WSJ9004060043 0
51 0 WSJ9004100080 0
51 0 WSJ9004110074 0
51 0 WSJ9004250045 0
51 0 WSJ9004250162 0
51 0 WSJ9004260056 0
51 0 WSJ9005020044 0
51 0 WSJ9005090055 0
51 0 WSJ9005100085 0
51 0 WSJ9005140039 0
51 0 WSJ9005160112 0
51 0 WSJ9005170153 0
51 0 WSJ9005240054 1
51 0 WSJ9005250070 0
51 0 WSJ9005300113 0
51 0 WSJ9006010045 0
51 0 WSJ9006040146 0
51 0 WSJ9006110152 0
51 0 WSJ9006130144 0
51 0 WSJ9006150048 0
51 0 WSJ9006190035 0
51 0 WSJ9006260131 0
51 0 WSJ9007050008 0
51 0 WSJ9007050020 0
51 0 WSJ9007060047 0
51 0 WSJ9007060096 0
51 0 WSJ9007090021 0
51 0 WSJ9007090070 0
51 0 WSJ9007090085 0
51 0 WSJ9007090134 0
51 0 WSJ9007100017 0
51 0 WSJ9007110022 0
51 0 WSJ9007110041 0
51 0 WSJ9007120031 0
51 0 WSJ9007130169 0
51 0 WSJ9007200080 0
51 0 WSJ9007200112 0
